x_nodes,h_total,u,T_total,T,p_total,p,dp_total,rho_total,rho,c,eta,Lambda,v,Re,Ma
-0.03175,1127853.7572210098,716308.5434719685,94.777,94.66487035541519,10331475.208674893,10299612.494395534,75.8812201155899,25.1326013070799,25.099602799651525,951.2961984076741,5.125181235254328e-06,0.03049425153008561,48.77871552998746,716653.5164404524,0.05127605430531064
-0.0315,1127853.7572210098,716309.3681576427,94.777,94.66486861528644,10331399.327454777,10299536.393529965,75.88170106056471,25.132442298669904,25.09944346346695,951.2944940244439,5.125169591658954e-06,0.030494251223109628,48.77902518683034,716655.1445667845,0.05127647168488388
-0.03125,1127853.7572210098,716310.1928516547,94.777,94.66486687510896,10331323.445753718,10299460.292178927,75.88218201625088,25.132283288742812,25.09928412575797,951.2927896340585,5.125157948007694e-06,0.030494250916132167,48.779334850567395,716656.7727083291,0.051276889073585574
-0.031,1127853.7572210098,716311.0175540047,94.777,94.66486513488272,10331247.5635717,10299384.190342423,75.88266298264863,25.132124277298605,25.099124786524577,951.2910852365187,5.125146304300551e-06,0.030494250609153208,48.779644521198804,716658.4008650857,0.05127730647141591
-0.03075,1127853.7572210098,716311.8422646936,94.777,94.66486339460772,10331171.68090872,10299308.08802043,75.88314395975846,25.131965264337246,25.09896544576673,951.289380831823,5.125134660537521e-06,0.03049425030217279,48.779954198724845,716660.0290370547,0.05127772387837532
-0.030500000000000003,1127853.7572210098,716312.6669837208,94.777,94.66486165428401,10331095.79776476,10299231.985212954,75.88362494758073,25.131806249858684,25.09880610348439,951.2876764199731,5.125123016718605e-06,0.03049424999519087,48.780263883145786,716661.657224237,0.05127814129446406
-0.030250000000000003,1127853.7572210098,716313.4917110868,94.777,94.66485991391151,10331019.914139813,10299155.881919967,75.88410594611588,25.13164723386291,25.098646759677525,951.2859720009675,5.125111372843804e-06,0.03049424968820748,48.780573574461876,716663.2854266319,0.051278558719682524
-0.030000000000000002,1127853.7572210098,716314.3164467923,94.777,94.66485817349029,10330944.030033866,10299079.778141465,75.88458695536424,25.131488216349886,25.09848741434611,951.2842675748061,5.125099728913109e-06,0.030494249381222603,48.78088327267335,716664.913644241,0.05127897615403102
-0.029750000000000002,1127853.7572210098,716315.141190836,94.777,94.66485643302029,10330868.145446911,10299003.67387744,75.88506797532618,25.131329197319566,25.0983280674901,951.282563141491,5.125088084926529e-06,0.030494249074236236,48.78119297778047,716666.5418770631,0.051279393597509784
-0.029500000000000002,1127853.7572210098,716315.9659432195,94.777,94.66485469250154,10330792.260378936,10298927.569127873,75.88554900600218,25.13117017677194,25.09816871910948,951.2808587010187,5.125076440884058e-06,0.030494248767248402,48.78150268978347,716668.1701250996,0.0512798110501193
-0.02925,1127853.7572210098,716316.7907039422,94.777,94.66485295193404,10330716.374829931,10298851.463892767,75.88603004739252,25.131011154706965,25.09800936920421,951.2791542533918,5.125064796785698e-06,0.030494248460259075,48.78181240868262,716669.79838835,0.05128022851185976
-0.029,1127853.7572210098,716317.6154730053,94.777,94.66485121131778,10330640.488799883,10298775.358172093,75.88651109949771,25.130852131124602,25.097850017774253,951.2774497986093,5.125053152631442e-06,0.030494248153268268,48.782122134478165,716671.4266668155,0.05128064598273155
-0.02875,1127853.7572210098,716318.4402504072,94.777,94.66484947065273,10330564.602288784,10298699.251965858,75.88699216231805,25.130693106024843,25.097690664819588,951.27574533667,5.125041508421297e-06,0.03049424784627599,48.78243186717034,716673.0549604953,0.05128106346273503
-0.0285,1127853.7572210098,716319.2650361496,94.777,94.66484772993896,10330488.715296622,10298623.145274045,75.88747323585392,25.13053407940764,25.097531310340187,951.2740408675754,5.125029864155257e-06,0.030494247539282218,48.78274160675939,716674.6832693906,0.051281480951870434
-0.028250000000000004,1127853.7572210098,716320.0898302322,94.777,94.66484598917638,10330412.827823386,10298547.038096623,75.88795432010576,25.130375051272956,25.097371954335994,951.2723363913238,5.125018219833321e-06,0.03049424723228697,48.7830513532456,716676.3115935011,0.051281898450138225
-0.028000000000000004,1127853.7572210098,716320.9146326549,94.777,94.66484424836506,10330336.939869065,10298470.930433614,75.8884354150739,25.13021602162077,25.097212596807005,951.2706319079168,5.125006575455491e-06,0.030494246925290236,48.78336110662917,716677.9399328274,0.05128231595753858
-0.027750000000000004,1127853.7572210098,716321.7394434179,94.777,94.66484250750494,10330261.051433649,10298394.822284985,75.88891652075881,25.130056990451042,25.09705323775316,951.2689274173539,5.124994931021766e-06,0.03049424661829201,48.78367086691043,716679.5682873696,0.05128273347407192
-0.027500000000000004,1127853.7572210098,716322.5642625218,94.777,94.66484076659607,10330185.162517129,10298318.713650737,75.8893976371608,25.129897957763756,25.096893877174455,951.2672229196339,5.1249832865321415e-06,0.030494246311292314,48.78398063408953,716681.1966571282,0.05128315099973854
-0.027250000000000003,1127853.7572210098,716323.3890899668,94.777,94.66483902563843,10330109.27311949,10298242.604530847,75.88987876428033,25.129738923558847,25.096734515070825,951.2655184147583,5.12497164198662e-06,0.03049424600429114,48.78429040816681,716682.8250421031,0.051283568534538776
-0.027000000000000003,1127853.7572210098,716324.2139257524,94.777,94.664837284632,10330033.383240726,10298166.494925328,75.8903599021177,25.12957988783633,25.09657515144228,951.2638139027251,5.1249599973852015e-06,0.030494245697288473,48.784600189142445,716684.4534422945,0.051283986078472954
